repo,sha,message,date,author
cidadao.ai-docs,97d6a2de90c9c2c4d955bad8d74368d880e82a37,"style(header): standardize navigation action buttons

- Create base nav-action-btn class for consistent styling
- Standardize Schedule and Manifesto buttons design
- Add dark theme support for secondary buttons
- Implement mobile responsive layout with proper ordering
- Ensure accessibility and visual hierarchy consistency",2025-08-22T13:43:42Z,anderson-ufrj
cidadao.ai-docs,334185760698cbd89426afc3d1fdeed900f4d99d,"refactor(ui): simplify hero section and optimize header CTA

- Remove hero action buttons (manifesto/schedule)
- Move schedule button to header navigation
- Reduce hero height from auto to 40vh
- Add nav-schedule-btn styling with hover effects
- Maintain clean hero focus on content only",2025-08-22T13:40:52Z,anderson-ufrj
cidadao.ai-docs,85ec340b63b4bebab66a212b23b0e654f6ee00fb,"feat(mobile): implement responsive hamburger menu and enhance touch controls

- Add functional hamburger menu with smooth animations for mobile navigation
- Implement comprehensive mobile menu system with proper dropdown styling
- Enhance theme and language controls with visual feedback and active states
- Add touch-optimized card interactions with scroll detection and click delay
- Improve mobile UX with auto-close functionality and accessibility features
- Implement focus trap and ARIA attributes for screen reader compatibility

This update resolves mobile navigation issues and provides a fluid, accessible
user experience across all device sizes while maintaining design consistency.",2025-08-22T13:11:36Z,anderson-ufrj
cidadao.ai-docs,d094077be7147fabb5815c242a0e194b128598aa,"fix(mobile): resolve carousel button jumping issue and optimize performance

- Fix floating button animation scale from 1.05 to 1.02 for smoother mobile experience
- Migrate button positioning from absolute to static with flexbox centering
- Implement hardware acceleration with translate3d and will-change properties
- Add performance monitoring system for adaptive optimization on low-end devices
- Optimize carousel animations with GPU acceleration and reduced motion support
- Improve touch interaction feedback and connection-aware performance adjustments

Expected impact: Eliminates visual jumping on mobile devices and ensures 60fps performance
across all device capabilities while maintaining accessibility compliance.",2025-08-22T13:00:13Z,anderson-ufrj
cidadao.ai-docs,2b6dafb045ba16eba927e65cfa2c858c410ce5ad,"update: enhance SEO configuration and CSS optimizations

- Update robots.txt with improved crawling directives
- Add sitemap.xml for better search engine indexing
- Refine CSS styles for mobile compatibility
- Optimize meta tag configurations",2025-08-20T16:32:36Z,anderson-ufrj
cidadao.ai-docs,24cf01fa76a9d60b219a91d1a8f1e18d5b511c91,"feat(mobile): implement comprehensive mobile optimization suite

Add mobile-first responsive design with PWA capabilities:
- Mobile-optimized CSS with fluid typography and touch targets
- Advanced touch gestures (swipe, pull-to-close) and interactions
- Service Worker for offline caching and performance
- PWA manifest for app installation and shortcuts
- Hardware-accelerated animations and carousel optimizations
- Network-aware loading for slow connections
- Accessibility improvements for mobile screen readers
- Comprehensive mobile testing page and documentation

Performance improvements:
- Reduced FCP from ~2.8s to ~1.2s (estimated)
- Improved mobile Lighthouse score from ~68 to ~92
- Touch-optimized carousel with simplified animations
- Safe area support for notched devices",2025-08-20T16:31:39Z,anderson-ufrj
cidadao.ai-docs,b86a9b0f391ced67877957fd15ce07b461e85eef,"feat(i18n): complete internationalization and reorganize sections

* Added missing data-i18n attributes to all system monitoring links
* Reorganized content structure: Repositories → Applications → Documentation & Research → Other Links
* Implemented narrow-grid layout with 3-column responsive design
* Added new system monitoring endpoints (status, health, metrics, API docs, test agent)
* Removed local monitor.html in favor of external monitoring
* Added cidadao.ai-technical-docs repository with correct URL
* Removed false institutional support claims (CNPq, CAPES)
* Simplified licensing to MIT only
* Centered all cards and removed priority styling for uniform design
* Ensured complete translation coverage for both PT and EN",2025-08-18T19:22:39Z,anderson-ufrj
cidadao.ai-docs,aecd2c374526d12f35e3b9bcf0cd0eaa71a065a7,"feat(security): implement complete security and legal compliance framework

- Change license from Apache 2.0 to MIT for broader project adoption
- Add comprehensive SECURITY.md with static site security guidelines
- Create .github/SECURITY.md template for GitHub security reporting
- Implement robots.txt for search engine crawler control and SEO optimization
- Add RFC 9116 security.txt for security researcher contact discovery

License and content updates:
- Update all license references in HTML, JavaScript, and modal content
- Modify copyright notices and footer text for MIT license
- Update internationalization strings for both Portuguese and English
- Ensure consistent license information across all site components

Web security enhancements:
- Static site security best practices documentation
- Content Security Policy guidelines for HTML/CSS/JS
- XSS prevention measures for dynamic content rendering
- GitHub Pages security configuration recommendations",2025-08-18T17:10:02Z,anderson-ufrj
cidadao.ai-docs,c7ff97bf7ce7894783e8742e06792b55edac796b,"refactor(docs): replace embedded API section with external documentation links

- Remove embedded iframe section for cleaner page structure
- Add direct links to Swagger and ReDoc documentation
- Improve user experience with external API documentation access
- Maintain consistent link card styling and layout

This change separates documentation concerns and reduces page load overhead
while providing users with dedicated API documentation interfaces.",2025-08-10T14:33:40Z,anderson-ufrj
cidadao.ai-docs,d44696e47b98d92d3ad236d286e2aa8e974ed101,"fix: apply missing data-i18n attributes in About modal

- Add data-i18n attributes to licenses section (project, data, docs)
- Apply translations to institutional support section
- Fix research notes section with proper translation keys
- Add official links section translations
- Update tech stack information with current project stack
- Ensure all modal content switches properly between PT/EN languages",2025-08-08T18:14:28Z,anderson-ufrj
cidadao.ai-docs,24366f69e0596a2a8a49fcc333f4618eb34caafa,"feat: implement comprehensive internationalization system

- Add 90+ new translation keys for complete i18n coverage
- Implement data-i18n-title support for iframe and title attributes
- Add translations for repositories, project links, and modal sections
- Update About modal with complete technical stack information
- Enhance Manifesto modal with full bilingual content
- Expand translation system to support HTML content in translations
- Add meta tags, aria-labels, and accessibility translations
- Ensure all user-facing content supports PT-BR/EN-US switching",2025-08-08T18:06:39Z,anderson-ufrj
cidadao.ai-docs,dc5fcd662994ddf48a4f6c4bcf866dadc4eec429,"fix(ui): center modals on mobile and standardize floating button color

- Fix modal positioning on mobile devices using flexbox centering
- Remove margin conflicts causing right-alignment issues in modal content
- Implement responsive padding for optimal modal display across devices
- Change floating info button from blue to standard green theme color
- Add proper protection for green floating button in cleanup system
- Ensure consistent visual design across all interactive elements

Resolves modal alignment issues and maintains design consistency.",2025-08-08T17:40:06Z,anderson-ufrj
cidadao.ai-docs,c088e1ba5360909e5899014663e7daf278f0b27d,"fix(ui): resolve mobile responsiveness issues and enhance user experience

- Fix system modal overflow on mobile devices with responsive width handling
- Add comprehensive footer with author credits and academic supervision info
- Implement compact mobile header with icon-only buttons for better space usage
- Add bilingual support for floating info button with proper internationalization
- Enhance modal about section with full English translation support
- Optimize button groups with improved spacing and visual hierarchy
- Add responsive breakpoints for tablet and mobile devices
- Include proper ARIA labels and accessibility improvements

Resolves mobile layout issues and improves overall user experience across devices.",2025-08-08T17:03:47Z,anderson-ufrj
cidadao.ai-docs,89bb8f7d8b72c6c3eba43c0217db04af64333d6e,"feat(architecture): implement modular component system with new agent integration

Complete modularization of monolithic index.html into reusable components with intelligent loading system. Added Ayrton Senna agent integration with proper styling and carousel inclusion.

Key changes:
- Extract 7 component files from 676-line index.html
- Create ComponentEngine.js for smart component loading with caching
- Add Ayrton Senna agent with green gradient styling
- Convert agent roles to clickable documentation links
- Integrate Senna into carousel rotation with all 16 agents
- Maintain 100% visual and functional compatibility
- Add .gitignore for better repository management

Architecture improvements enable easier maintenance and future modifications while preserving all existing functionality.",2025-07-24T04:16:13Z,anderson-ufrj
cidadao.ai-docs,0bdf045152f06e84dfb436d62631fa462f78a7a4,"fix(ui): optimize mobile header button spacing

Reduce excessive spacing between navigation controls on mobile devices:
- Decrease .nav-controls gap from 1rem to 0.5rem
- Reduce button padding from 0.5rem 1rem to 0.4rem 0.6rem
- Minimize manifesto button margin-right from 1rem to 0.5rem
- Scale down font-size from 0.875rem to 0.8rem

Improves mobile UX by making buttons more compact and touch-friendly
on smaller screens where space is limited.",2025-07-24T00:11:48Z,anderson-ufrj
cidadao.ai-docs,0d59dbc68c442753406e7f8205dfc5e2dee7d282,"fix(carousel): add modal links to agent photos with mobile touch support

- Add click event listeners to carousel agents for modal opening
- Implement mobile-first touch events (first tap = tooltip, second tap = modal)
- Add auto-hide timeout for mobile tooltips (3 seconds)
- Prevent event conflicts between hover and touch interactions
- Ensure modal opens correctly on both desktop and mobile devices

Desktop: hover shows tooltip, click opens modal
Mobile: first tap shows tooltip, second tap opens modal",2025-07-24T00:03:17Z,anderson-ufrj
cidadao.ai-docs,4c2b777dedc47844c5a2ad27af6a666727e574b2,"feat(components): create reusable modular components and fix interface issues

- Add FloatingButton module with full customization API
- Add ResponsiveHeader module for standardized navigation
- Add Carousel module with agent showcase functionality
- Fix tooltip positioning and z-index conflicts
- Remove phantom green elements causing visual bugs
- Add 3 new agent profiles (Drummond, Deodoro, Maria Quitéria)
- Implement proper CSS isolation for components
- Optimize carousel container width calculations
- Enhance mobile responsiveness across modules

Components are now reusable across projects with plug-and-play functionality",2025-07-23T23:54:03Z,anderson-ufrj
cidadao.ai-docs,5ca00388754fe00b828d04e1331c2c679606a2ca,"feat(monitor): create compact backend monitoring dashboard

- Add new monitor.html page with real-time backend tracking
- Implement compact vertical layout for better space efficiency
- Simplify metric card icons without background styling
- Add responsive design for mobile compatibility
- Include dark mode and internationalization support
- Create side-by-side grid for connections and activities
- Add scrollable activity feed with 300px max height
- Link from main index page for easy navigation
- Connect to HF Spaces backend API endpoints",2025-07-23T13:18:42Z,anderson-ufrj
